node_id,x,y,square,nearest_service_point,population,assigned_population,assigned_square
143,6556.0,9045.0,,6765,,0.3,E1725N3135
144,13275.0,20482.0,,4356,,0.3,E1730N3145
145,12785.0,21082.0,,4356,,0.3,E1730N3145
146,9906.0,22523.0,E1730N3150,4356,2.0,0.1,E1730N3150
147,11195.0,22915.0,E1730N3150,4356,2.0,0.1,E1730N3150
148,9537.0,24889.0,E1730N3150,4356,2.0,0.1,E1730N3150
149,12678.0,22427.0,E1730N3150,4356,2.0,0.1,E1730N3150
150,11210.0,23598.0,E1730N3150,4356,2.0,0.1,E1730N3150
151,8711.0,25966.0,E1730N3150,4356,2.0,0.1,E1730N3150
152,5939.0,24082.0,,4356,,0.3,E1725N3150
153,4052.0,26918.0,,4356,,0.3,E1725N3155
154,37609.0,8654.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
155,40067.0,5816.0,,6765,,0.3,E1750N3130
156,41612.0,3551.0,,6765,,0.3,E1750N3130
157,42422.0,3656.0,,6765,,0.3,E1750N3130
158,8854.0,22785.0,E1730N3150,4356,2.0,0.1,E1730N3150
159,45230.0,4158.0,,6765,,0.3,E1755N3130
160,41550.0,8108.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
161,46540.0,8919.0,E1755N3135,6765,2.0,1.0,E1755N3135
162,44472.0,4260.0,,6765,,0.3,E1755N3130
163,40135.0,10379.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
164,28442.0,4916.0,,6765,,0.3,E1740N3130
165,34012.0,7586.0,,6765,,0.3,E1745N3130
166,19300.0,9625.0,,6765,,0.3,E1735N3135
167,11614.0,17678.0,,4356,,0.3,E1730N3145
168,14366.0,17049.0,,4356,,0.3,E1730N3140
169,7538.0,19155.0,,4356,,0.3,E1730N3145
170,6096.0,20557.0,,4356,,0.3,E1725N3145
171,1045.0,25706.0,,4356,,0.3,E1725N3150
172,3682.0,25211.0,,4356,,0.3,E1725N3150
173,5082.0,24821.0,,4356,,0.3,E1725N3150
174,6344.0,29457.0,,4356,,0.3,E1725N3155
175,33912.0,14815.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
176,34642.0,14808.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
182,71909.0,3165.0,E1770N3125,753,2.0,2.0,E1770N3125
183,93449.0,3165.0,E1785N3125,284,125.0,62.5,E1785N3125
184,74510.0,3234.0,E1775N3125,753,2.0,0.3333333333333333,E1775N3125
185,73800.0,3307.0,E1775N3125,753,2.0,0.3333333333333333,E1775N3125
186,72135.0,3362.0,,753,,0.3,E1775N3125
187,72219.0,3361.0,,753,,0.3,E1775N3125
188,92430.0,3375.0,,284,,0.3,E1785N3125
189,93442.0,3425.0,,284,,0.3,E1785N3130
190,99963.0,3462.0,E1790N3130,284,915.0,30.5,E1790N3130
191,99198.0,3498.0,E1790N3130,284,915.0,30.5,E1790N3130
192,89389.0,3575.0,E1785N3130,284,320.0,12.8,E1785N3130
193,101623.0,3494.0,E1795N3130,284,85.0,14.166666666666666,E1795N3130
194,85159.0,3687.0,E1780N3130,284,85.0,21.25,E1780N3130
195,88909.0,3785.0,E1785N3130,284,320.0,12.8,E1785N3130
196,92020.0,3929.0,E1785N3130,284,320.0,12.8,E1785N3130
197,93426.0,3993.0,E1785N3130,284,320.0,12.8,E1785N3130
198,96199.0,4035.0,E1790N3130,284,915.0,30.5,E1790N3130
199,130007.0,4005.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
200,132643.0,4163.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
201,132097.0,4212.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
202,132266.0,4207.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
203,95762.0,4381.0,E1790N3130,284,915.0,30.5,E1790N3130
204,92959.0,4455.0,E1785N3130,284,320.0,12.8,E1785N3130
205,95977.0,4432.0,E1790N3130,284,915.0,30.5,E1790N3130
206,72042.0,4328.0,,753,,0.3,E1775N3130
207,129929.0,4626.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
208,96772.0,4616.0,E1790N3130,284,915.0,30.5,E1790N3130
209,96851.0,4636.0,E1790N3130,284,915.0,30.5,E1790N3130
210,93389.0,4695.0,E1785N3130,284,320.0,12.8,E1785N3130
211,117558.0,4727.0,E1805N3130,284,2.0,0.3333333333333333,E1805N3130
212,116816.0,4752.0,E1805N3130,284,2.0,0.3333333333333333,E1805N3130
213,119503.0,4751.0,E1805N3130,284,2.0,0.3333333333333333,E1805N3130
214,119079.0,4779.0,E1805N3130,284,2.0,0.3333333333333333,E1805N3130
215,91909.0,4795.0,E1785N3130,284,320.0,12.8,E1785N3130
216,94499.0,4805.0,E1790N3130,284,915.0,30.5,E1790N3130
217,92959.0,4835.0,E1785N3130,284,320.0,12.8,E1785N3130
218,93399.0,4835.0,E1785N3130,284,320.0,12.8,E1785N3130
219,99007.0,4935.0,E1790N3130,284,915.0,30.5,E1790N3130
220,95429.0,5005.0,E1790N3130,284,915.0,30.5,E1790N3130
221,86129.0,5115.0,E1780N3130,284,85.0,21.25,E1780N3130
222,130040.0,5070.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
223,96397.0,5220.0,E1790N3130,284,915.0,30.5,E1790N3130
224,101549.0,5232.0,E1795N3130,284,85.0,14.166666666666666,E1795N3130
225,91268.0,5305.0,E1785N3130,284,320.0,12.8,E1785N3130
226,91928.0,5274.0,E1785N3130,284,320.0,12.8,E1785N3130
227,92399.0,5335.0,E1785N3130,284,320.0,12.8,E1785N3130
228,92929.0,5355.0,E1785N3130,284,320.0,12.8,E1785N3130
229,129850.0,5554.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
230,98726.0,5610.0,E1790N3130,284,915.0,30.5,E1790N3130
231,86519.0,5725.0,E1785N3130,284,320.0,12.8,E1785N3130
232,99338.0,5722.0,E1790N3130,284,915.0,30.5,E1790N3130
233,92459.0,5805.0,E1785N3130,284,320.0,12.8,E1785N3130
234,99719.0,5805.0,E1790N3130,284,915.0,30.5,E1790N3130
235,128466.0,5922.0,E1810N3130,657,25.0,6.25,E1810N3130
236,86689.0,5935.0,E1785N3130,284,320.0,12.8,E1785N3130
237,99778.0,5944.0,E1790N3130,284,915.0,30.5,E1790N3130
238,132000.0,6034.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
239,92469.0,6065.0,E1785N3130,284,320.0,12.8,E1785N3130
240,94479.0,6075.0,E1790N3130,284,915.0,30.5,E1790N3130
241,94829.0,6135.0,E1790N3130,284,915.0,30.5,E1790N3130
242,131984.0,6121.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
243,92469.0,6315.0,E1785N3130,284,320.0,12.8,E1785N3130
244,95699.0,6335.0,E1790N3130,284,915.0,30.5,E1790N3130
245,131974.0,6354.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
246,92929.0,6395.0,E1785N3130,284,320.0,12.8,E1785N3130
247,93349.0,6425.0,E1785N3130,284,320.0,12.8,E1785N3130
248,93349.0,6495.0,E1785N3130,284,320.0,12.8,E1785N3130
249,99617.0,6470.0,E1790N3130,284,915.0,30.5,E1790N3130
250,94269.0,6675.0,E1790N3130,284,915.0,30.5,E1790N3130
251,100872.0,6678.0,,284,,0.3,E1795N3130
252,131906.0,6553.0,E1815N3130,657,290.0,15.263157894736842,E1815N3130
253,95239.0,6875.0,E1790N3130,284,915.0,30.5,E1790N3130
254,98288.0,6367.0,E1790N3130,284,915.0,30.5,E1790N3130
255,95329.0,6895.0,E1790N3130,284,915.0,30.5,E1790N3130
256,99322.0,7045.0,E1790N3130,284,915.0,30.5,E1790N3130
257,97908.0,7100.0,E1790N3130,284,915.0,30.5,E1790N3130
258,93262.0,7170.0,E1785N3130,284,320.0,12.8,E1785N3130
259,102066.0,7274.0,E1795N3130,284,85.0,14.166666666666666,E1795N3130
260,101558.0,7323.0,E1795N3130,284,85.0,14.166666666666666,E1795N3130
261,94659.0,7525.0,E1790N3130,284,915.0,30.5,E1790N3130
262,92898.0,7657.0,E1785N3130,284,320.0,12.8,E1785N3130
263,91622.0,7805.0,E1785N3130,284,320.0,12.8,E1785N3130
264,99107.0,7877.0,E1790N3130,284,915.0,30.5,E1790N3130
265,100547.0,7873.0,E1790N3130,284,915.0,30.5,E1790N3130
266,94319.0,8065.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
267,97375.0,8041.0,,284,,0.3,E1790N3135
268,89139.0,8125.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
269,89465.0,8155.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
270,87865.0,8218.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
271,88955.0,8274.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
272,89607.0,8295.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
273,89069.0,8365.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
274,89395.0,8385.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
275,97074.0,8435.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
276,102227.0,8490.0,E1795N3135,284,75.0,6.818181818181818,E1795N3135
277,102841.0,8515.0,E1795N3135,284,75.0,6.818181818181818,E1795N3135
278,99675.0,8525.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
279,102948.0,8539.0,E1795N3135,284,75.0,6.818181818181818,E1795N3135
280,98319.0,8575.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
281,98684.0,8566.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
282,83235.0,8691.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
283,82498.0,8768.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
284,96849.0,8765.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
285,103333.0,8896.0,E1795N3135,284,75.0,6.818181818181818,E1795N3135
286,99794.0,8850.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
287,98056.0,8940.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
288,101207.0,8921.0,E1795N3135,284,75.0,6.818181818181818,E1795N3135
289,98432.0,9039.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
290,98736.0,9170.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
291,98663.0,9288.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
292,88850.0,9182.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
293,89128.0,9251.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
294,99895.0,9677.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
295,57718.0,9903.0,,1026,,0.3,E1765N3135
296,98949.0,10075.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
297,99239.0,10325.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
298,99737.0,10716.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
299,96819.0,11135.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
300,74076.0,11266.0,E1775N3135,753,2.0,0.4,E1775N3135
301,96628.0,11520.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
302,96892.0,12032.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
303,85242.0,12227.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
304,78233.0,12244.0,E1775N3135,284,2.0,0.4,E1775N3135
305,83748.0,12265.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
306,82922.0,12276.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
307,83282.0,12272.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
308,85231.0,12311.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
309,96137.0,12327.0,E1790N3135,284,490.0,16.333333333333332,E1790N3135
310,82992.0,12359.0,E1780N3135,284,35.0,3.888888888888889,E1780N3135
311,86540.0,12443.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
312,86639.0,12462.0,E1785N3135,284,2.0,0.16666666666666666,E1785N3135
313,85202.0,13393.0,E1780N3140,284,145.0,24.166666666666668,E1780N3140
314,87398.0,12601.0,,284,,0.3,E1785N3135
315,87948.0,12697.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
316,88653.0,12823.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
317,88766.0,12842.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
318,73293.0,12880.0,E1775N3140,753,95.0,3.8,E1775N3140
319,94747.0,13036.0,E1790N3140,284,25.0,2.0833333333333335,E1790N3140
320,94482.0,13268.0,E1790N3140,284,25.0,2.0833333333333335,E1790N3140
321,94469.0,14448.0,E1790N3140,284,25.0,2.0833333333333335,E1790N3140
322,94349.0,14641.0,E1790N3140,284,25.0,2.0833333333333335,E1790N3140
323,94228.0,14741.0,E1790N3140,284,25.0,2.0833333333333335,E1790N3140
324,93620.0,14846.0,,284,,0.3,E1790N3140
325,93469.0,14905.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
326,93866.0,14972.0,E1790N3140,284,25.0,2.0833333333333335,E1790N3140
327,93460.0,15050.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
328,93827.0,15061.0,E1790N3140,284,25.0,2.0833333333333335,E1790N3140
329,72570.0,15087.0,E1775N3140,753,95.0,3.8,E1775N3140
330,93684.0,15117.0,,284,,0.3,E1790N3140
331,86669.0,15483.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
332,34430.0,15535.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
333,34018.0,15547.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
334,34356.0,15845.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
335,84822.0,15765.0,E1780N3140,284,145.0,24.166666666666668,E1780N3140
336,34331.0,15934.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
337,86009.0,16454.0,E1780N3140,284,145.0,24.166666666666668,E1780N3140
338,61579.0,16685.0,E1765N3140,1026,2.0,0.09090909090909091,E1765N3140
339,61465.0,16728.0,E1765N3140,1026,2.0,0.09090909090909091,E1765N3140
340,32869.0,16995.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
341,94673.0,16977.0,E1790N3140,417,25.0,2.0833333333333335,E1790N3140
342,75832.0,17236.0,,753,,0.3,E1775N3145
343,74529.0,17276.0,,753,,0.3,E1775N3145
344,31777.0,18044.0,E1745N3145,1258,15.0,1.6666666666666667,E1745N3145
345,74480.0,17458.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
346,89809.0,17865.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
347,129143.0,17733.0,E1810N3145,657,2.0,0.4,E1810N3145
348,84159.0,17774.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
349,71669.0,18005.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
350,74299.0,18005.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
351,70875.0,18025.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
352,72085.0,18182.0,,753,,0.3,E1775N3145
353,73178.0,18074.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
354,89399.0,18105.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
355,75151.0,18136.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
356,71558.0,18145.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
357,75249.0,18255.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
358,89119.0,18255.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
359,85448.0,18128.0,E1780N3145,284,95.0,7.916666666666667,E1780N3145
360,66366.0,18338.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
361,88689.0,18435.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
362,71419.0,18535.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
363,80915.0,18578.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
364,88349.0,18575.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
365,72179.0,18622.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
366,79879.0,18605.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
367,128930.0,19028.0,E1810N3145,657,2.0,0.4,E1810N3145
368,83619.0,18697.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
369,70547.0,18641.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
370,88749.0,18665.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
371,92596.0,18706.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
372,93067.0,18645.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
373,89329.0,18705.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
374,74717.0,18692.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
375,90309.0,18815.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
376,87669.0,18845.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
377,82193.0,18927.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
378,91379.0,18955.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
379,65056.0,18955.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
380,66369.0,18955.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
381,92379.0,19135.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
382,91949.0,19195.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
383,91459.0,19275.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
384,93069.0,19355.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
385,88089.0,19375.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
386,90529.0,19415.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
387,93819.0,19415.0,E1790N3145,417,100.0,12.5,E1790N3145
388,88039.0,19465.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
389,88679.0,19465.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
390,90169.0,19485.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
391,87749.0,19545.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
392,94009.0,19615.0,E1790N3145,417,100.0,12.5,E1790N3145
393,67281.0,19600.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
394,76311.0,19673.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
395,87759.0,19675.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
396,91859.0,19675.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
397,67246.0,19621.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
398,93877.0,19723.0,E1790N3145,417,100.0,12.5,E1790N3145
399,76769.0,19724.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
400,86919.0,19735.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
401,88939.0,19815.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
402,79942.0,19852.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
403,76549.0,19842.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
404,90309.0,19915.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
405,93079.0,19945.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
406,93249.0,19955.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
407,93642.0,19940.0,,417,,0.3,E1790N3145
408,72719.0,20005.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
409,66166.0,19987.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
410,92143.0,20012.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
411,74322.0,20085.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
412,39187.0,20110.0,E1750N3145,6765,5.0,2.5,E1750N3145
413,78403.0,20127.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
414,89226.0,20175.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
415,90119.0,20185.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
416,75335.0,20257.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
417,92729.0,20245.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
418,30920.0,20270.0,E1745N3145,1258,15.0,1.6666666666666667,E1745N3145
419,88199.0,20345.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
420,33143.0,20378.0,E1745N3145,1258,15.0,1.6666666666666667,E1745N3145
421,75380.0,20446.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
422,128419.0,20443.0,E1810N3145,657,2.0,0.4,E1810N3145
423,75152.0,20445.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
424,73904.0,20472.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
425,95010.0,20500.0,E1790N3145,417,100.0,12.5,E1790N3145
426,71850.0,20516.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
427,72189.0,20515.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
428,66699.0,20525.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
429,88999.0,20525.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
430,72717.0,20559.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
431,70192.0,20566.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
432,70469.0,20576.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
433,72974.0,20585.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
434,92729.0,20575.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
435,89226.0,20632.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
436,87283.0,20627.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
437,73879.0,20685.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
438,76367.0,20704.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
439,88127.0,20780.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
440,74479.0,20795.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
441,72101.0,20911.0,,753,,0.3,E1775N3145
442,75884.0,20908.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
443,90977.0,20914.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
444,93811.0,20932.0,E1790N3145,417,100.0,12.5,E1790N3145
445,94171.0,20856.0,E1790N3145,417,100.0,12.5,E1790N3145
446,77544.0,20953.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
447,87227.0,20949.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
448,73386.0,20984.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
449,76683.0,21005.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
450,87645.0,21007.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
451,88855.0,20981.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
452,76040.0,21047.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
453,77265.0,21037.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
454,88759.0,21065.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
455,92779.0,21065.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
456,91939.0,21115.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
457,91659.0,21135.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
458,31363.0,21123.0,E1745N3145,1258,15.0,1.6666666666666667,E1745N3145
459,93839.0,21145.0,E1790N3145,417,100.0,12.5,E1790N3145
460,77423.0,21177.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
461,76205.0,21201.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
462,33033.0,21222.0,E1745N3145,1258,15.0,1.6666666666666667,E1745N3145
463,89109.0,21195.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
464,89299.0,21195.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
465,39472.0,21277.0,E1750N3145,4387,5.0,2.5,E1750N3145
466,90511.0,21170.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
467,91359.0,21235.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
468,70439.0,21285.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
469,87434.0,21384.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
470,91089.0,21375.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
471,128074.0,21335.0,E1810N3145,657,2.0,0.4,E1810N3145
472,75170.0,21436.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
473,90143.0,21483.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
474,91909.0,21545.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
475,91109.0,21575.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
476,90619.0,21645.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
477,91109.0,21645.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
478,88979.0,21675.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
479,88159.0,21685.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
480,74162.0,21700.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
481,74439.0,21725.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
482,75521.0,21769.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
483,92859.0,21775.0,E1785N3145,417,1600.0,25.396825396825395,E1785N3145
484,93966.0,21727.0,E1790N3145,417,100.0,12.5,E1790N3145
485,76399.0,21865.0,,753,,0.3,E1775N3150
486,74119.0,21905.0,,753,,0.3,E1775N3150
487,74407.0,21927.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
488,77175.0,21956.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
489,77666.0,22013.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
490,78360.0,22033.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
491,70059.0,22053.0,E1770N3150,753,555.0,39.642857142857146,E1770N3150
492,90231.0,22090.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
493,91899.0,22125.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
494,86978.0,22136.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
495,87176.0,22138.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
496,91029.0,22145.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
497,91149.0,22145.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
498,87172.0,22233.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
499,87937.0,22236.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
500,88089.0,22235.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
501,73269.0,22285.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
502,88899.0,22305.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
503,96270.0,22439.0,E1790N3150,417,100.0,6.25,E1790N3150
504,74999.0,22475.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
505,95174.0,22664.0,E1790N3150,417,100.0,6.25,E1790N3150
506,74382.0,22748.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
507,76439.0,22755.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
508,93385.0,22749.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
509,92528.0,22775.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
510,91878.0,22865.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
511,91729.0,22945.0,E1785N3150,417,2380.0,30.512820512820515,E1785N3150
512,70549.0,22955.0,E1770N3150,753,555.0,39.642857142857146,E1770N3150
