NODE ID;X;Y;SQUARE
7559;48524;55478;E1755N3185
7560;47917;53096;E1755N3180
7561;53033;54292;E1760N3185
7562;115562;35228;E1805N3160
7563;118238;34919;E1805N3160
7564;118119;34873;E1805N3160
7565;117810;34295;E1805N3160
7566;51195;52342;E1760N3180
7567;37334;53950;E1750N3180
7568;57478;57797;E1760N3185
7569;37733;54020;E1750N3180
7570;37452;54011;E1750N3180
7571;38527;67799;E1750N3195
7572;38351;67805;E1750N3195
7573;38576;67523;E1750N3195
7574;38679;67634;E1750N3195
7575;40528;53914;E1750N3180
7576;45944;54405;E1755N3185
7580;108433;87091;E1800N3220
7581;108308;87361;E1800N3220
7582;114901;83357;E1800N3215
7583;58121;48777;E1765N3175
7584;56271;48557;E1760N3175
7585;55537;47640;E1760N3175
7586;56546;47706;E1760N3175
7587;57355;47725;E1760N3175
7588;58330;47581;E1765N3175
7589;42554;66264;E1750N3195
7590;73407;12882;E1775N3140
7591;78571;55083;E1775N3185
7592;83424;53907;E1780N3180
7593;84458;54234;E1780N3185
7594;85225;54480;E1780N3185
7595;85433;54547;E1780N3185
7596;82328;53541;E1780N3180
7597;82487;53593;E1780N3180
7598;81319;53224;E1780N3180
7599;83780;40849;E1780N3170
7600;120479;81409;E1805N3210
7601;120676;81325;E1805N3210
7602;120828;80998;E1805N3210
7603;120824;80963;E1805N3210
7604;120567;81092;E1805N3210
7605;120628;80893;E1805N3210
7606;120712;80883;E1805N3210
7607;120683;80925;E1805N3210
7608;119130;81840;E1805N3210
7609;119004;82033;E1805N3215
7610;119038;82041;E1805N3215
7611;119027;82000;E1805N3215
7612;119052;82018;E1805N3215
7613;119400;82109;E1805N3215
7614;119463;82702;E1805N3215
7615;120256;82234;E1805N3215
7616;120277;82213;E1805N3215
7617;56123;55773;E1760N3185
7618;118454;82050;E1805N3215
7619;124113;78997;E1810N3210
7620;122564;79423;E1810N3210
7621;56126;55541;E1760N3185
7622;60638;44650;E1765N3170
7623;118675;82018;E1805N3215
7626;55010;47727;E1760N3175
7627;55156;47540;E1760N3175
7628;55079;46138;E1760N3175
7629;53351;47654;E1760N3175
7630;53366;47717;E1760N3175
7631;52308;47112;E1760N3175
7632;53808;46114;E1760N3175
7633;53610;46080;E1760N3175
7634;52453;46386;E1760N3175
7635;52417;46530;E1760N3175
7636;52451;46397;E1760N3175
7637;56096;51771;E1760N3180
7638;55997;50979;E1760N3180
7639;55585;47645;E1760N3175
7640;37550;53957;E1750N3180
7641;38668;54014;E1750N3180
7642;37724;53966;E1750N3180
7643;56861;46836;E1760N3175
7644;58626;46740;E1765N3175
7645;58580;46745;E1765N3175
7646;59381;49596;E1765N3180
7647;58268;48252;E1765N3175
7648;59633;48371;E1765N3175
7649;65133;44268;E1770N3170
7650;56884;55755;E1760N3185
7651;50062;40550;E1755N3170
7652;120361;82174;E1805N3215
7653;120294;82196;E1805N3215
7654;120009;82700;E1805N3215
7655;122398;82780;E1810N3215
7656;122485;82762;E1810N3215
7657;122252;82821;E1805N3215
7658;122115;82864;E1805N3215
7659;56115;55861;E1760N3185
7660;106618;79564;E1795N3210
7661;105433;87801;E1795N3220
7663;60410;46573;E1765N3175
7664;75340;44641;E1775N3170
7665;85604;87495;E1780N3220
7666;85562;87708;E1780N3220
7667;85577;87628;E1780N3220
7668;65696;57598;E1770N3185
7669;66120;57628;E1770N3185
7670;66497;67339;E1770N3195
7671;57325;62757;E1760N3190
7675;80230;89137;E1780N3220
7676;82558;39932;E1780N3165
7677;82970;40258;E1780N3165
7678;85429;41875;E1780N3170
7679;83057;40134;E1780N3165
7680;91006;71402;E1785N3200
7681;90696;71308;E1785N3200
7682;88337;68804;E1785N3200
7683;88592;69207;E1785N3200
7684;37378;32833;E1750N3160
7685;56167;24104;E1760N3150
7686;107027;88586;E1795N3220
7687;107312;88667;E1795N3220
7688;114228;84509;E1800N3215
7689;114281;84352;E1800N3215
7690;113675;84425;E1800N3215
7691;115495;83291;E1805N3215
7692;70771;66048;E1770N3195
7693;70957;66595;E1770N3195
7694;69231;65851;E1770N3195
7695;96351;9306;E1790N3135
7696;96472;9330;E1790N3135
7697;95037;10138;E1790N3135
7698;96200;10362;E1790N3135
7699;95515;10198;E1790N3135
7700;95662;9796;E1790N3135
7701;65830;70521;E1770N3200
7702;126466;26799;E1810N3155
7703;125550;27064;E1810N3155
7704;126494;26920;E1810N3155
7705;44484;54553;E1755N3185
7706;45084;54310;E1755N3185
7707;44589;54685;E1755N3185
7708;45296;54395;E1755N3185
7709;44690;54811;E1755N3185
7710;45481;54494;E1755N3185
7711;133963;26098;E1815N3150
7712;133887;25753;E1815N3150
7713;47633;53285;E1755N3180
7714;47714;53232;E1755N3180
7715;47617;55262;E1755N3185
7716;81040;72930;E1780N3205
7717;81175;72501;E1780N3200
7718;80545;72320;E1780N3200
7719;117705;84395;E1805N3215
7720;100990;88964;E1795N3220
7721;35786;44471;E1745N3170
7722;47554;59316;E1755N3190
7723;46611;59387;E1755N3190
7724;47002;61221;E1755N3190
7725;46303;60963;E1755N3190
7726;46940;61156;E1755N3190
7727;37466;53874;E1750N3180
7728;73511;20645;E1775N3145
7729;70752;75007;E1770N3205
7730;96775;44257;E1790N3170
7731;72540;33707;E1775N3160
7732;76308;34200;E1775N3160
7733;119900;81903;E1805N3210
7734;119637;81861;E1805N3210
7735;85018;77725;E1780N3210
7736;74538;72740;E1775N3205
7737;71947;73836;E1770N3205
7738;59281;55628;E1765N3185
7739;59268;55498;E1765N3185
7740;59106;53875;E1765N3180
7741;59228;55099;E1765N3185
7753;73819;30045;E1775N3155
7754;73837;30080;E1775N3155
7755;98838;64332;E1790N3195
7756;136805;76323;E1820N3205
7757;78777;46652;E1775N3175
7758;52693;50285;E1760N3180
7759;51623;54124;E1760N3180
7760;51552;53673;E1760N3180
7761;50581;53024;E1760N3180
7762;74043;50048;E1775N3180
7763;73362;50996;E1775N3180
7764;77133;47480;E1775N3175
7765;77081;47843;E1775N3175
7766;79224;36764;E1780N3165
7767;78792;36983;E1775N3165
7768;78570;36777;E1775N3165
7769;78361;36780;E1775N3165
7770;78144;36784;E1775N3165
7771;20962;60945;E1735N3190
7772;21129;60786;E1735N3190
7773;111153;86799;E1800N3220
7774;113844;88515;E1800N3220
7775;111746;86596;E1800N3220
7776;112260;86419;E1800N3215
7777;52338;46930;E1760N3175
7778;52414;46545;E1760N3175
7779;81158;40626;E1780N3170
7780;79220;30209;E1775N3155
7781;79903;30104;E1780N3155
7782;79941;30098;E1780N3155
7783;79953;30251;E1780N3155
7784;79275;30346;E1780N3155
7785;79167;30078;E1775N3155
7786;79115;29950;E1775N3155
7787;79061;29816;E1775N3155
7788;79004;29678;E1775N3155
7789;78952;29544;E1775N3155
7790;78897;29410;E1775N3155
7791;79675;29292;E1780N3155
7792;80196;30650;E1780N3155
7793;79719;29427;E1780N3155
7794;79764;29564;E1780N3155
7795;79810;29703;E1780N3155
7796;79856;29841;E1780N3155
7797;79898;29968;E1780N3155
7798;66859;45914;E1770N3175
7799;79118;33127;E1775N3160
7800;53599;75299;E1760N3205
7801;53548;75346;E1760N3205
7802;52571;75719;E1760N3205
7803;52750;75803;E1760N3205
7804;53926;75380;E1760N3205
7805;53849;75454;E1760N3205
7806;52970;76691;E1760N3205
7807;57856;74952;E1765N3205
7808;53449;73343;E1760N3205
7811;60533;51654;E1765N3180
7812;60163;51663;E1765N3180
7813;72859;17301;E1775N3145
7814;72991;18073;E1775N3145
7815;71609;19422;E1770N3145
7816;72627;19324;E1775N3145
7817;117423;84671;E1805N3215
7818;95562;57120;E1790N3185
7819;53439;50919;E1760N3180
7820;53444;50885;E1760N3180
7821;53464;50766;E1760N3180
7822;53486;50631;E1760N3180
7823;63838;81469;E1765N3210
7824;63871;81479;E1765N3210
7825;66774;76684;E1770N3205
7826;96225;53254;E1790N3180
7827;35358;42858;E1745N3170
7828;47906;46580;E1755N3175
7829;47485;46172;E1755N3175
7830;52522;50591;E1760N3180
7831;52741;50655;E1760N3180
7832;49090;52532;E1755N3180
7834;109110;76454;E1800N3205
7835;109184;76454;E1800N3205
7836;12123;5087;E1730N3130
7837;62481;47239;E1765N3175
7838;52947;53243;E1760N3180
7839;53757;53173;E1760N3180
7840;54667;53092;E1760N3180
7841;65739;63768;E1770N3195
7844;98170;48537;E1790N3175
7845;37681;46556;E1750N3175
7846;36503;10172;E1750N3135
7847;36276;7232;E1750N3130
7848;36357;7082;E1750N3130
7849;6953;28084;E1725N3155
7850;64978;54625;E1770N3185
7851;82613;37820;E1780N3165
7852;85106;35944;E1780N3165
7853;84867;35981;E1780N3165
7854;85718;36872;E1780N3165
7855;85493;36909;E1780N3165
7856;85026;36984;E1780N3165
7857;84696;36174;E1780N3165
7858;85258;36947;E1780N3165
7859;70101;64002;E1770N3195
7860;70240;64537;E1770N3195
7861;12092;21894;E1730N3150
7862;10926;52538;E1730N3180
7863;49978;53378;E1755N3180
7864;43854;46709;E1755N3175
7865;44020;47408;E1755N3175
7866;43649;47502;E1755N3175
7867;43228;47231;E1750N3175
7868;42696;47325;E1750N3175
7869;43703;46813;E1755N3175
7870;44373;47163;E1755N3175
7871;107574;88520;E1795N3220
7872;38859;74545;E1750N3205
7873;38874;74798;E1750N3205
7874;75486;57592;E1775N3185
7875;75630;57547;E1775N3185
7876;76279;58447;E1775N3185
7877;83991;60275;E1780N3190
7878;88529;63391;E1785N3190
7879;84129;60208;E1780N3190
7880;95733;67939;E1790N3195
7881;95700;67844;E1790N3195
7882;93755;72179;E1790N3200
7883;94214;72312;E1790N3200
7884;84121;35772;E1780N3165
7885;84148;35423;E1780N3160
7886;84171;35134;E1780N3160
7887;84026;35136;E1780N3160
7888;84360;35016;E1780N3160
7889;84469;35044;E1780N3160
7890;97933;45045;E1790N3175
7891;103471;40336;E1795N3170
7892;68995;29054;E1770N3155
7894;50894;32977;E1760N3160
7895;52688;45749;E1760N3175
7896;59589;32476;E1765N3160
7897;56450;43350;E1760N3170
7898;58882;43001;E1765N3170
7899;28420;41466;E1740N3170
7900;28239;41592;E1740N3170
7901;28731;41291;E1740N3170
7902;105611;84706;E1795N3215
7903;104902;83489;E1795N3215
7904;105496;84685;E1795N3215
7905;56642;55667;E1760N3185
7906;51627;53412;E1760N3180
7907;51507;53473;E1760N3180
7908;47668;59071;E1755N3190
7909;47634;59157;E1755N3190
7910;47668;59296;E1755N3190
7911;48915;58962;E1755N3190
7912;63397;41152;E1765N3170
7913;63450;40987;E1765N3170
7914;63413;40908;E1765N3170
7915;39807;54145;E1750N3180
7916;39742;54311;E1750N3185
7917;63234;40770;E1765N3170
7918;63678;40690;E1765N3170
7919;73669;3806;E1775N3130
7920;73602;3636;E1775N3130
7921;73562;3535;E1775N3130
7922;73546;3477;E1775N3130
7923;73506;3345;E1775N3125
7924;72175;3499;E1775N3130
7925;72170;3650;E1775N3130
7926;72158;3814;E1775N3130
7927;71847;35660;E1770N3160
7928;71643;35746;E1770N3165
7929;71675;35883;E1770N3165
7930;72022;36722;E1770N3165
7931;27903;49576;E1740N3180
7932;28122;49540;E1740N3175
7933;27552;49790;E1740N3180
7934;27756;49757;E1740N3180
7935;54002;57191;E1760N3185
7936;47849;56671;E1755N3185
7937;78841;34828;E1775N3160
7938;49420;44709;E1755N3170
7939;49813;44135;E1755N3170
7940;49993;43868;E1755N3170
7941;48815;43431;E1755N3170
7942;67356;30896;E1770N3155
7943;67161;30318;E1770N3155
7945;60474;31005;E1765N3155
7946;60410;31000;E1765N3155
7947;60477;31079;E1765N3155
7948;60400;31065;E1765N3155
7949;60491;31168;E1765N3160
7950;60849;31869;E1765N3160
7951;60923;32264;E1765N3160
7952;61951;32188;E1765N3160
7953;49123;43133;E1755N3170
7954;120047;82800;E1805N3215
7955;37097;80490;E1750N3210
7956;38578;80319;E1750N3210
7963;85695;67723;E1780N3195
7964;44490;29928;E1755N3155
7965;44788;30240;E1755N3155
7966;45092;30628;E1755N3155
7967;49909;45115;E1755N3175
7968;42829;47132;E1750N3175
7969;17827;73335;E1735N3205
7970;19224;74173;E1735N3205
7971;13535;61647;E1730N3190
7972;12625;61307;E1730N3190
7973;10577;60639;E1730N3190
7974;10814;61680;E1730N3190
7975;40025;53603;E1750N3180
7976;40258;53629;E1750N3180
7977;61631;40186;E1765N3165
7978;61696;40494;E1765N3170
7979;61658;40305;E1765N3165
7981;119764;33282;E1805N3160
7982;54554;43738;E1760N3170
7983;55172;43744;E1760N3170
7984;55564;43091;E1760N3170
7985;55606;43042;E1760N3170
7986;55631;43015;E1760N3170
7987;15425;40808;E1735N3170
7988;15230;40254;E1735N3165
7989;15380;40680;E1735N3170
7990;14724;40391;E1735N3170
7991;16782;41679;E1735N3170
7992;16508;41164;E1735N3170
7993;16291;41209;E1735N3170
7994;16703;41530;E1735N3170
7995;17949;41960;E1735N3170
7996;18304;42465;E1735N3170
7997;18204;42323;E1735N3170
7998;19037;40648;E1735N3170
7999;46142;46840;E1755N3175
8000;101504;40536;E1795N3170
8001;49174;51467;E1755N3180
8002;49229;51505;E1755N3180
8003;37513;53541;E1750N3180
8004;37471;53656;E1750N3180
8005;37580;53653;E1750N3180
8006;37600;53870;E1750N3180
8007;78827;46321;E1775N3175
8008;78719;46312;E1775N3175
8009;70494;34370;E1770N3160
8010;70640;34374;E1770N3160
8011;78742;46896;E1775N3175
8012;78725;47016;E1775N3175
8013;78702;47140;E1775N3175
8014;78679;47263;E1775N3175
8015;52050;53831;E1760N3180
8016;51693;53590;E1760N3180
8017;51903;53912;E1760N3180
8018;51737;54000;E1760N3180
8019;77713;59220;E1775N3190
8020;53703;52323;E1760N3180
8021;34521;59442;E1745N3190
8022;35031;58371;E1745N3185
8023;34548;60023;E1745N3190
8024;33517;60385;E1745N3190
8025;83269;54408;E1780N3185
8026;83246;54396;E1780N3185
8027;35239;44978;E1745N3175
8028;34330;44859;E1745N3170
8029;34225;44987;E1745N3175
8030;79792;54993;E1780N3185
8031;80113;54904;E1780N3185
8032;71400;41124;E1770N3170
8033;71023;41228;E1770N3170
8034;63352;47802;E1765N3175
8035;46021;53658;E1755N3180
8036;46866;53322;E1755N3180
8037;47277;53527;E1755N3180
8038;45832;53733;E1755N3180
8039;73060;52294;E1775N3180
8040;74365;52051;E1775N3180
8041;45829;61150;E1755N3190
8042;57765;39788;E1765N3165
8043;57994;40334;E1765N3170
8044;58639;39976;E1765N3165
8045;58328;39692;E1765N3165
8046;10806;40466;E1730N3170
8047;55486;61904;E1760N3190
8048;49000;45213;E1755N3175
8049;49101;45093;E1755N3175
8051;34413;41259;E1745N3170
8052;34977;42000;E1745N3170
8053;34582;41887;E1745N3170
8054;32467;41601;E1745N3170
8055;32121;41832;E1745N3170
8057;90940;41585;E1785N3170
8058;79195;34820;E1775N3160
8059;80826;34790;E1780N3160
8060;20003;38502;E1735N3165
8061;57156;56788;E1760N3185
8062;57421;56775;E1760N3185
8063;57975;56620;E1765N3185
8064;42962;58444;E1750N3185
8065;53537;54496;E1760N3185
8066;53863;54722;E1760N3185
8067;53810;54397;E1760N3185
8068;53183;53766;E1760N3180
8069;54676;53643;E1760N3180
8070;51621;50689;E1760N3180
8071;51183;50538;E1760N3180
8072;51463;50635;E1760N3180
8073;51343;50593;E1760N3180
8074;72636;44551;E1775N3170
8075;53207;53904;E1760N3180
8076;57981;51671;E1765N3180
8077;48243;57031;E1755N3185
8078;48291;57183;E1755N3185
8079;69645;30223;E1770N3155
8080;112071;39910;E1800N3165
8081;54727;53935;E1760N3180
8082;40943;51358;E1750N3180
8083;12332;61206;E1730N3190
8084;11597;61975;E1730N3190
8085;11423;60910;E1730N3190
8086;11986;61961;E1730N3190
8087;12783;62352;E1730N3190
8088;14275;61933;E1730N3190
8089;31492;36764;E1745N3165
8090;60166;50246;E1765N3180
8091;60184;51663;E1765N3180
8092;90190;88480;E1785N3220
8093;91215;88477;E1785N3220
8094;121194;85642;E1805N3215
8095;37773;46665;E1750N3175
8096;56807;54697;E1760N3185
8097;76946;23632;E1775N3150
8103;48477;57652;E1755N3185
8104;48006;57321;E1755N3185
8105;47014;57798;E1755N3185
8106;46740;58700;E1755N3185
8107;47890;57235;E1755N3185
8108;48216;57866;E1755N3185
8109;48384;57985;E1755N3185
8110;51355;52954;E1760N3180
8111;97090;47966;E1790N3175
8112;96846;47729;E1790N3175
8113;96871;47975;E1790N3175
8114;47889;57304;E1755N3185
8115;47228;57767;E1755N3185
8116;46902;58621;E1755N3185
8127;53672;52747;E1760N3180
8128;52854;52821;E1760N3180
8129;37362;53610;E1750N3180
8130;81486;72412;E1780N3200
8131;83314;70752;E1780N3200
8132;122086;82117;E1805N3215
8133;121953;82097;E1805N3215
8134;121185;82010;E1805N3215
8135;120518;81748;E1805N3210
8136;120503;81903;E1805N3210
8137;120495;82017;E1805N3215
8138;53695;51648;E1760N3180
8139;54408;52311;E1760N3180
8140;52947;51732;E1760N3180
8143;19967;42268;E1735N3170
8144;20212;42363;E1735N3170
8145;13542;62632;E1730N3190
8146;84821;79059;E1780N3210
8147;85318;79436;E1780N3210
8148;85340;79302;E1780N3210
8149;85411;79050;E1780N3210
8150;85125;78684;E1780N3210
8151;94931;26025;E1790N3150
8152;95225;25917;E1790N3150
8153;94982;25949;E1790N3150
8154;35221;14107;E1745N3140
8155;37335;8925;E1750N3135
8156;62065;22039;E1765N3150
8157;62055;21899;E1765N3150
8158;62348;21888;E1765N3150
8159;62052;21863;E1765N3150
8160;61763;19841;E1765N3145
8161;61749;19879;E1765N3145
8162;62347;21854;E1765N3145
8163;62281;19828;E1765N3145
8164;62282;19862;E1765N3145
8169;53145;45901;E1760N3175
8170;46137;49251;E1755N3175
8171;123211;53097;E1810N3180
8172;115074;49900;E1800N3180
8173;72926;20166;E1775N3145
8174;72446;19020;E1775N3145
8175;74197;19919;E1775N3145
8176;74292;19914;E1775N3145
8177;74297;19576;E1775N3145
8178;74380;19597;E1775N3145
8179;74567;19283;E1775N3145
8180;74627;19330;E1775N3145
8181;75025;19083;E1775N3145
8182;75072;19134;E1775N3145
8183;75567;18956;E1775N3145
8184;75632;19073;E1775N3145
8185;75694;18440;E1775N3145
8186;75701;18493;E1775N3145
8187;72780;19530;E1775N3145
8188;72667;19541;E1775N3145
8189;72836;19998;E1775N3145
8190;61626;44483;E1765N3170
8191;61252;45038;E1765N3175
8192;36149;9704;E1750N3135
8193;36203;9619;E1750N3135
8194;36275;9506;E1750N3135
8195;34991;11747;E1745N3135
8196;100382;74019;E1790N3205
8197;101255;73489;E1795N3205
8198;38821;33953;E1750N3160
8199;39120;33962;E1750N3160
8200;38717;34106;E1750N3160
8201;33892;14294;E1745N3140
8202;33831;14615;E1745N3140
8203;40204;11476;E1750N3135
8204;39797;11312;E1750N3135
8205;51660;34527;E1760N3160
8206;129533;42039;E1810N3170
8207;124013;40567;E1810N3170
8208;96553;9347;E1790N3135
8209;96326;9902;E1790N3135
8210;61225;45128;E1765N3175
8211;70450;59798;E1770N3190
8212;69851;59395;E1770N3190
8213;70277;59865;E1770N3190
8214;69984;60090;E1770N3190
8215;70097;60199;E1770N3190
8216;70497;60054;E1770N3190
8217;91085;77105;E1785N3205
8218;90910;77192;E1785N3205
8219;89916;76421;E1785N3205
8220;90103;76334;E1785N3205
8221;91269;76991;E1785N3205
8222;90739;76671;E1785N3205
8223;90614;76735;E1785N3205
8224;90437;76825;E1785N3205
8225;90301;76895;E1785N3205
8226;90898;76590;E1785N3205
8227;84778;77694;E1780N3210
8228;84243;77041;E1780N3205
8229;9460;52039;E1730N3180
8230;9583;52175;E1730N3180
8231;9468;52323;E1730N3180
8232;10283;52669;E1730N3180
8233;10164;52569;E1730N3180
8234;10025;52533;E1730N3180
8235;9574;52509;E1730N3180
8242;83606;8647;E1780N3135
8243;88742;35259;E1785N3160
8244;70110;42828;E1770N3170
8245;41090;41540;E1750N3170
8246;79092;31523;E1775N3160
8247;78656;31341;E1775N3160
8248;87698;43222;E1785N3170
8249;46632;58987;E1755N3190
8250;46442;59056;E1755N3190
8251;53451;40574;E1760N3170
8252;79190;56789;E1775N3185
8253;38041;45077;E1750N3175
8254;37133;64372;E1750N3195
8255;62107;39729;E1765N3165
8256;35101;14823;E1745N3140
8257;75022;4730;E1775N3130
8258;74477;3147;E1775N3125
8259;76596;30462;E1775N3155
8260;77392;30445;E1775N3155
8261;77401;30616;E1775N3155
8262;76605;30630;E1775N3155
8263;77410;30780;E1775N3155
8264;77418;30936;E1775N3155
8265;76621;30952;E1775N3155
8266;77426;31086;E1775N3155
8267;79674;31410;E1780N3160
8268;78020;33962;E1775N3160
8269;78024;34099;E1775N3160
8270;78041;34618;E1775N3160
8271;78235;34028;E1775N3160
8272;78235;34094;E1775N3160
8273;78237;34152;E1775N3160
8274;78251;34615;E1775N3160
8275;79759;31131;E1780N3160
8276;80808;31853;E1780N3160
8277;84478;35409;E1780N3160
8278;84422;36001;E1780N3165
8279;34710;48325;E1745N3175
8280;35221;48582;E1745N3175
8281;35773;48921;E1745N3175
8282;35103;48521;E1745N3175
8283;67892;58037;E1770N3185
8284;50956;56614;E1760N3185
8285;49259;56103;E1755N3185
8286;49323;56008;E1755N3185
8287;49507;56069;E1755N3185
8288;54022;43711;E1760N3170
8289;74585;3189;E1775N3125
8290;74111;1967;E1775N3125
8291;74422;2746;E1775N3125
8292;33623;48083;E1745N3175
8293;33214;48391;E1745N3175
